run,temp,visc
viscosity_Al35Cu225Zr240_dT50K_2/run/step_33,350.0,3.14186
viscosity_Al35Cu225Zr240_dT50K_2/run/step_17,1150.0,0.0115386
viscosity_Al35Cu225Zr240_dT50K_2/run/step_24,800.0,1.0971
viscosity_Al35Cu225Zr240_dT50K_2/run/step_6,1700.0,0.00405394
viscosity_Al35Cu225Zr240_dT50K_2/run/step_3,1850.0,0.00262776
viscosity_Al35Cu225Zr240_dT50K_2/run/step_22,900.0,0.326197
viscosity_Al35Cu230Zr235_dT50K_0/run/step_7,1650.0,0.00324298
viscosity_Al35Cu230Zr235_dT50K_0/run/step_1,1950.0,0.00263487
viscosity_Al35Cu230Zr235_dT50K_0/run/step_29,550.0,1.40717
viscosity_Al35Cu230Zr235_dT50K_0/run/step_30,500.0,1.8731
viscosity_Al35Cu230Zr235_dT50K_0/run/step_13,1350.0,0.00642313
viscosity_Al35Cu230Zr235_dT50K_0/run/step_5,1750.0,0.0026403
viscosity_Al35Cu230Zr235_dT50K_0/run/step_11,1450.0,0.00491809
viscosity_Al35Cu230Zr235_dT50K_0/run/step_14,1300.0,0.00570338
viscosity_Al35Cu230Zr235_dT50K_0/run/step_37,150.0,6.15598
viscosity_Al35Cu230Zr235_dT50K_0/run/step_20,1000.0,0.0360227
viscosity_Al35Cu230Zr235_dT50K_0/run/step_21,950.0,0.0815338
viscosity_Al35Cu230Zr235_dT50K_0/run/step_19,1050.0,0.0212456
viscosity_Al35Cu230Zr235_dT50K_0/run/step_38,100.0,9.60518
viscosity_Al35Cu230Zr235_dT50K_0/run/step_27,650.0,1.02725
viscosity_Al35Cu230Zr235_dT50K_0/run/step_31,450.0,1.99093
viscosity_Al35Cu230Zr235_dT50K_0/run/step_28,600.0,1.83397
viscosity_Al35Cu230Zr235_dT50K_0/run/step_10,1500.0,0.00497661
viscosity_Al35Cu230Zr235_dT50K_0/run/step_23,850.0,0.815718
viscosity_Al35Cu230Zr235_dT50K_0/run/step_9,1550.0,0.00342908
viscosity_Al35Cu230Zr235_dT50K_0/run/step_34,300.0,2.95157
viscosity_Al35Cu230Zr235_dT50K_0/run/step_8,1600.0,0.00419508
viscosity_Al35Cu230Zr235_dT50K_0/run/step_12,1400.0,0.0045632
viscosity_Al35Cu230Zr235_dT50K_0/run/step_25,750.0,1.66536
viscosity_Al35Cu230Zr235_dT50K_0/run/step_32,400.0,2.24239
viscosity_Al35Cu230Zr235_dT50K_0/run/step_18,1100.0,0.0163024
viscosity_Al35Cu230Zr235_dT50K_0/run/step_16,1200.0,0.00893046
viscosity_Al35Cu230Zr235_dT50K_0/run/step_36,200.0,4.50348
viscosity_Al35Cu230Zr235_dT50K_0/run/step_35,250.0,3.61069
viscosity_Al35Cu230Zr235_dT50K_0/run/step_26,700.0,2.38571
viscosity_Al35Cu230Zr235_dT50K_0/run/step_0,2000.0,0.00258764
viscosity_Al35Cu230Zr235_dT50K_0/run/step_2,1900.0,0.00283575
viscosity_Al35Cu230Zr235_dT50K_0/run/step_15,1250.0,0.0100183
viscosity_Al35Cu230Zr235_dT50K_0/run/step_4,1800.0,0.00292028
viscosity_Al35Cu230Zr235_dT50K_0/run/step_33,350.0,2.70754
viscosity_Al35Cu230Zr235_dT50K_0/run/step_17,1150.0,0.0113
viscosity_Al35Cu230Zr235_dT50K_0/run/step_24,800.0,1.21656
viscosity_Al35Cu230Zr235_dT50K_0/run/step_6,1700.0,0.00367457
viscosity_Al35Cu230Zr235_dT50K_0/run/step_3,1850.0,0.0030602
viscosity_Al35Cu230Zr235_dT50K_0/run/step_22,900.0,0.221002
viscosity_Al0Cu200Zr300_dT50K_3/run/step_7,1650.0,0.00377141
viscosity_Al0Cu200Zr300_dT50K_3/run/step_1,1950.0,0.00243516
viscosity_Al0Cu200Zr300_dT50K_3/run/step_29,550.0,1.43542
viscosity_Al0Cu200Zr300_dT50K_3/run/step_30,500.0,1.80058
viscosity_Al0Cu200Zr300_dT50K_3/run/step_13,1350.0,0.00517294
viscosity_Al0Cu200Zr300_dT50K_3/run/step_5,1750.0,0.00266365
viscosity_Al0Cu200Zr300_dT50K_3/run/step_11,1450.0,0.00476524
viscosity_Al0Cu200Zr300_dT50K_3/run/step_14,1300.0,0.00528713
viscosity_Al0Cu200Zr300_dT50K_3/run/step_37,150.0,8.13283
viscosity_Al0Cu200Zr300_dT50K_3/run/step_20,1000.0,0.0178105
viscosity_Al0Cu200Zr300_dT50K_3/run/step_21,950.0,0.0323844
viscosity_Al0Cu200Zr300_dT50K_3/run/step_19,1050.0,0.0140795
viscosity_Al0Cu200Zr300_dT50K_3/run/step_38,100.0,12.8339
viscosity_Al0Cu200Zr300_dT50K_3/run/step_27,650.0,0.972419
viscosity_Al0Cu200Zr300_dT50K_3/run/step_31,450.0,2.80568
viscosity_Al0Cu200Zr300_dT50K_3/run/step_28,600.0,1.17798
viscosity_Al0Cu200Zr300_dT50K_3/run/step_10,1500.0,0.00468326
viscosity_Al0Cu200Zr300_dT50K_3/run/step_23,850.0,0.0855927
viscosity_Al0Cu200Zr300_dT50K_3/run/step_9,1550.0,0.00396286
viscosity_Al0Cu200Zr300_dT50K_3/run/step_34,300.0,3.43223
viscosity_Al0Cu200Zr300_dT50K_3/run/step_8,1600.0,0.00316206
viscosity_Al0Cu200Zr300_dT50K_3/run/step_12,1400.0,0.00542916
viscosity_Al0Cu200Zr300_dT50K_3/run/step_25,750.0,0.805979
viscosity_Al0Cu200Zr300_dT50K_3/run/step_32,400.0,4.03923
viscosity_Al0Cu200Zr300_dT50K_3/run/step_18,1100.0,0.0106259
viscosity_Al0Cu200Zr300_dT50K_3/run/step_16,1200.0,0.0091611
viscosity_Al0Cu200Zr300_dT50K_3/run/step_36,200.0,5.74509
viscosity_Al0Cu200Zr300_dT50K_3/run/step_35,250.0,4.34005
viscosity_Al0Cu200Zr300_dT50K_3/run/step_26,700.0,0.878862
viscosity_Al0Cu200Zr300_dT50K_3/run/step_0,2000.0,0.00277898
viscosity_Al0Cu200Zr300_dT50K_3/run/step_2,1900.0,0.00252844
viscosity_Al0Cu200Zr300_dT50K_3/run/step_15,1250.0,0.00619667
viscosity_Al0Cu200Zr300_dT50K_3/run/step_4,1800.0,0.00277568
viscosity_Al0Cu200Zr300_dT50K_3/run/step_33,350.0,2.77734
viscosity_Al0Cu200Zr300_dT50K_3/run/step_17,1150.0,0.00889529
viscosity_Al0Cu200Zr300_dT50K_3/run/step_24,800.0,0.275204
viscosity_Al0Cu200Zr300_dT50K_3/run/step_6,1700.0,0.00313753
viscosity_Al0Cu200Zr300_dT50K_3/run/step_3,1850.0,0.00379301
viscosity_Al0Cu200Zr300_dT50K_3/run/step_22,900.0,0.045676
viscosity_Ni300Nb200_dT50K_0/run/step_7,1650.0,0.0117838
viscosity_Ni300Nb200_dT50K_0/run/step_1,1950.0,0.00778839
viscosity_Ni300Nb200_dT50K_0/run/step_29,550.0,16.9205
viscosity_Ni300Nb200_dT50K_0/run/step_30,500.0,19.4136
viscosity_Ni300Nb200_dT50K_0/run/step_13,1350.0,0.0404801
viscosity_Ni300Nb200_dT50K_0/run/step_5,1750.0,0.00896721
viscosity_Ni300Nb200_dT50K_0/run/step_11,1450.0,0.0255444
viscosity_Ni300Nb200_dT50K_0/run/step_14,1300.0,0.054292
viscosity_Ni300Nb200_dT50K_0/run/step_37,150.0,78.151
viscosity_Ni300Nb200_dT50K_0/run/step_20,1000.0,2.21727
viscosity_Ni300Nb200_dT50K_0/run/step_21,950.0,6.01506
viscosity_Ni300Nb200_dT50K_0/run/step_19,1050.0,2.11798
viscosity_Ni300Nb200_dT50K_0/run/step_38,100.0,119.93
viscosity_Ni300Nb200_dT50K_0/run/step_27,650.0,13.6632
viscosity_Ni300Nb200_dT50K_0/run/step_31,450.0,22.0108
viscosity_Ni300Nb200_dT50K_0/run/step_28,600.0,15.5806
viscosity_Ni300Nb200_dT50K_0/run/step_10,1500.0,0.0204536
viscosity_Ni300Nb200_dT50K_0/run/step_23,850.0,4.3401
viscosity_Ni300Nb200_dT50K_0/run/step_9,1550.0,0.0154246
viscosity_Ni300Nb200_dT50K_0/run/step_34,300.0,36.2204
viscosity_Ni300Nb200_dT50K_0/run/step_8,1600.0,0.0147687
viscosity_Ni300Nb200_dT50K_0/run/step_12,1400.0,0.0361159
viscosity_Ni300Nb200_dT50K_0/run/step_25,750.0,8.58208
viscosity_Ni300Nb200_dT50K_0/run/step_32,400.0,25.4611
viscosity_Ni300Nb200_dT50K_0/run/step_18,1100.0,0.767626
viscosity_Ni300Nb200_dT50K_0/run/step_16,1200.0,0.279445
viscosity_Ni300Nb200_dT50K_0/run/step_36,200.0,57.4563
viscosity_Ni300Nb200_dT50K_0/run/step_35,250.0,44.2032
viscosity_Ni300Nb200_dT50K_0/run/step_26,700.0,9.18477
viscosity_Ni300Nb200_dT50K_0/run/step_0,2000.0,0.00575484
viscosity_Ni300Nb200_dT50K_0/run/step_2,1900.0,0.00689746
viscosity_Ni300Nb200_dT50K_0/run/step_15,1250.0,0.154469
viscosity_Ni300Nb200_dT50K_0/run/step_4,1800.0,0.00737667
viscosity_Ni300Nb200_dT50K_0/run/step_33,350.0,29.6742
viscosity_Ni300Nb200_dT50K_0/run/step_17,1150.0,0.91692
viscosity_Ni300Nb200_dT50K_0/run/step_24,800.0,13.2069
viscosity_Ni300Nb200_dT50K_0/run/step_6,1700.0,0.00895241
viscosity_Ni300Nb200_dT50K_0/run/step_3,1850.0,0.00802179
viscosity_Ni300Nb200_dT50K_0/run/step_22,900.0,1.40024
viscosity_Al35Cu230Zr235_dT50K_1/run/step_7,1650.0,0.00538882
viscosity_Al35Cu230Zr235_dT50K_1/run/step_1,1950.0,0.00284961
viscosity_Al35Cu230Zr235_dT50K_1/run/step_29,550.0,4.28768
viscosity_Al35Cu230Zr235_dT50K_1/run/step_30,500.0,5.3252
viscosity_Al35Cu230Zr235_dT50K_1/run/step_13,1350.0,0.00529251
viscosity_Al35Cu230Zr235_dT50K_1/run/step_5,1750.0,0.00298052
viscosity_Al35Cu230Zr235_dT50K_1/run/step_11,1450.0,0.00438151
viscosity_Al35Cu230Zr235_dT50K_1/run/step_14,1300.0,0.00752907
viscosity_Al35Cu230Zr235_dT50K_1/run/step_37,150.0,20.5684
viscosity_Al35Cu230Zr235_dT50K_1/run/step_20,1000.0,0.0376579
viscosity_Al35Cu230Zr235_dT50K_1/run/step_21,950.0,0.0829694
viscosity_Al35Cu230Zr235_dT50K_1/run/step_19,1050.0,0.0307138
viscosity_Al35Cu230Zr235_dT50K_1/run/step_38,100.0,30.4457
viscosity_Al35Cu230Zr235_dT50K_1/run/step_27,650.0,3.26547
viscosity_Al35Cu230Zr235_dT50K_1/run/step_31,450.0,5.74405
viscosity_Al35Cu230Zr235_dT50K_1/run/step_28,600.0,3.31297
viscosity_Al35Cu230Zr235_dT50K_1/run/step_10,1500.0,0.00294303
viscosity_Al35Cu230Zr235_dT50K_1/run/step_23,850.0,0.796058
viscosity_Al35Cu230Zr235_dT50K_1/run/step_9,1550.0,0.00365969
viscosity_Al35Cu230Zr235_dT50K_1/run/step_34,300.0,9.35206
viscosity_Al35Cu230Zr235_dT50K_1/run/step_8,1600.0,0.00490191
viscosity_Al35Cu230Zr235_dT50K_1/run/step_12,1400.0,0.00492704
viscosity_Al35Cu230Zr235_dT50K_1/run/step_25,750.0,1.23279
viscosity_Al35Cu230Zr235_dT50K_1/run/step_32,400.0,7.01356
viscosity_Al35Cu230Zr235_dT50K_1/run/step_18,1100.0,0.0190402
viscosity_Al35Cu230Zr235_dT50K_1/run/step_16,1200.0,0.0105594
viscosity_Al35Cu230Zr235_dT50K_1/run/step_36,200.0,14.9749
viscosity_Al35Cu230Zr235_dT50K_1/run/step_35,250.0,11.728
viscosity_Al35Cu230Zr235_dT50K_1/run/step_26,700.0,2.8039
viscosity_Al35Cu230Zr235_dT50K_1/run/step_0,2000.0,0.00189775
viscosity_Al35Cu230Zr235_dT50K_1/run/step_2,1900.0,0.00300207
viscosity_Al35Cu230Zr235_dT50K_1/run/step_15,1250.0,0.00984263
viscosity_Al35Cu230Zr235_dT50K_1/run/step_4,1800.0,0.000980058
viscosity_Al35Cu230Zr235_dT50K_1/run/step_33,350.0,7.90048
viscosity_Al35Cu230Zr235_dT50K_1/run/step_17,1150.0,0.0123533
viscosity_Al35Cu230Zr235_dT50K_1/run/step_24,800.0,1.10823
viscosity_Al35Cu230Zr235_dT50K_1/run/step_6,1700.0,0.00378525
viscosity_Al35Cu230Zr235_dT50K_1/run/step_3,1850.0,0.00286143
viscosity_Al35Cu230Zr235_dT50K_1/run/step_22,900.0,0.265017
viscosity_Cu250Zr250_dT50K_4/run/step_7,1650.0,0.00364961
viscosity_Cu250Zr250_dT50K_4/run/step_1,1950.0,0.00218981
viscosity_Cu250Zr250_dT50K_4/run/step_29,550.0,5.35507
viscosity_Cu250Zr250_dT50K_4/run/step_30,500.0,0.729475
viscosity_Cu250Zr250_dT50K_4/run/step_13,1350.0,0.00541107
viscosity_Cu250Zr250_dT50K_4/run/step_5,1750.0,0.00285422
viscosity_Cu250Zr250_dT50K_4/run/step_11,1450.0,0.00443712
viscosity_Cu250Zr250_dT50K_4/run/step_14,1300.0,0.00587007
viscosity_Cu250Zr250_dT50K_4/run/step_37,150.0,1.35046
viscosity_Cu250Zr250_dT50K_4/run/step_20,1000.0,0.017642
viscosity_Cu250Zr250_dT50K_4/run/step_21,950.0,0.0390933
viscosity_Cu250Zr250_dT50K_4/run/step_19,1050.0,0.0107653
viscosity_Cu250Zr250_dT50K_4/run/step_38,100.0,2.03922
viscosity_Cu250Zr250_dT50K_4/run/step_27,650.0,1.23114
viscosity_Cu250Zr250_dT50K_4/run/step_31,450.0,5.51084
viscosity_Cu250Zr250_dT50K_4/run/step_28,600.0,1.15829
viscosity_Cu250Zr250_dT50K_4/run/step_10,1500.0,0.00354987
viscosity_Cu250Zr250_dT50K_4/run/step_23,850.0,0.228444
viscosity_Cu250Zr250_dT50K_4/run/step_9,1550.0,0.00372481
viscosity_Cu250Zr250_dT50K_4/run/step_34,300.0,0.906951
viscosity_Cu250Zr250_dT50K_4/run/step_8,1600.0,0.00377095
viscosity_Cu250Zr250_dT50K_4/run/step_12,1400.0,0.00426022
viscosity_Cu250Zr250_dT50K_4/run/step_25,750.0,0.952227
viscosity_Cu250Zr250_dT50K_4/run/step_32,400.0,4.02739
viscosity_Cu250Zr250_dT50K_4/run/step_18,1100.0,0.00917673
viscosity_Cu250Zr250_dT50K_4/run/step_16,1200.0,0.0068544
viscosity_Cu250Zr250_dT50K_4/run/step_36,200.0,1.01076
viscosity_Cu250Zr250_dT50K_4/run/step_35,250.0,0.828581
viscosity_Cu250Zr250_dT50K_4/run/step_26,700.0,1.4299
viscosity_Cu250Zr250_dT50K_4/run/step_0,2000.0,0.00248351
viscosity_Cu250Zr250_dT50K_4/run/step_2,1900.0,0.00282038
viscosity_Cu250Zr250_dT50K_4/run/step_15,1250.0,0.00577734
viscosity_Cu250Zr250_dT50K_4/run/step_4,1800.0,0.003144
viscosity_Cu250Zr250_dT50K_4/run/step_33,350.0,1.27864
viscosity_Cu250Zr250_dT50K_4/run/step_17,1150.0,0.00852821
viscosity_Cu250Zr250_dT50K_4/run/step_24,800.0,0.379929
viscosity_Cu250Zr250_dT50K_4/run/step_6,1700.0,0.00322881
viscosity_Cu250Zr250_dT50K_4/run/step_3,1850.0,0.00303088
viscosity_Cu250Zr250_dT50K_4/run/step_22,900.0,0.0577676
viscosity_Cu250Zr250_dT50K_2/run/step_7,1650.0,0.00373694
viscosity_Cu250Zr250_dT50K_2/run/step_1,1950.0,0.00210629
viscosity_Cu250Zr250_dT50K_2/run/step_29,550.0,1.58856
viscosity_Cu250Zr250_dT50K_2/run/step_30,500.0,1.20124
viscosity_Cu250Zr250_dT50K_2/run/step_13,1350.0,0.00604373
viscosity_Cu250Zr250_dT50K_2/run/step_5,1750.0,0.00280956
viscosity_Cu250Zr250_dT50K_2/run/step_11,1450.0,0.00423626
viscosity_Cu250Zr250_dT50K_2/run/step_14,1300.0,0.0059006
viscosity_Cu250Zr250_dT50K_2/run/step_37,150.0,12.4388
viscosity_Cu250Zr250_dT50K_2/run/step_20,1000.0,0.0181227
viscosity_Cu250Zr250_dT50K_2/run/step_21,950.0,0.0351824
viscosity_Cu250Zr250_dT50K_2/run/step_19,1050.0,0.0137102
viscosity_Cu250Zr250_dT50K_2/run/step_38,100.0,19.879
viscosity_Cu250Zr250_dT50K_2/run/step_27,650.0,1.54927
viscosity_Cu250Zr250_dT50K_2/run/step_31,450.0,2.78288
viscosity_Cu250Zr250_dT50K_2/run/step_28,600.0,2.01319
viscosity_Cu250Zr250_dT50K_2/run/step_10,1500.0,0.00420526
viscosity_Cu250Zr250_dT50K_2/run/step_23,850.0,0.1623
viscosity_Cu250Zr250_dT50K_2/run/step_9,1550.0,0.0042273
viscosity_Cu250Zr250_dT50K_2/run/step_34,300.0,5.11581
viscosity_Cu250Zr250_dT50K_2/run/step_8,1600.0,0.00365577
viscosity_Cu250Zr250_dT50K_2/run/step_12,1400.0,0.00450335
viscosity_Cu250Zr250_dT50K_2/run/step_25,750.0,1.14257
viscosity_Cu250Zr250_dT50K_2/run/step_32,400.0,3.36702
viscosity_Cu250Zr250_dT50K_2/run/step_18,1100.0,0.0110068
viscosity_Cu250Zr250_dT50K_2/run/step_16,1200.0,0.00807216
viscosity_Cu250Zr250_dT50K_2/run/step_36,200.0,8.74482
viscosity_Cu250Zr250_dT50K_2/run/step_35,250.0,6.56811
viscosity_Cu250Zr250_dT50K_2/run/step_26,700.0,0.912206
viscosity_Cu250Zr250_dT50K_2/run/step_0,2000.0,0.00209379
viscosity_Cu250Zr250_dT50K_2/run/step_2,1900.0,0.00237575
viscosity_Cu250Zr250_dT50K_2/run/step_15,1250.0,0.0071677
viscosity_Cu250Zr250_dT50K_2/run/step_4,1800.0,0.00318691
viscosity_Cu250Zr250_dT50K_2/run/step_33,350.0,4.1268
viscosity_Cu250Zr250_dT50K_2/run/step_17,1150.0,0.0106721
viscosity_Cu250Zr250_dT50K_2/run/step_24,800.0,0.4116
viscosity_Cu250Zr250_dT50K_2/run/step_6,1700.0,0.0035258
viscosity_Cu250Zr250_dT50K_2/run/step_3,1850.0,0.00288763
viscosity_Cu250Zr250_dT50K_2/run/step_22,900.0,0.0740034
viscosity_Cu250Zr250_dT50K_1/run/step_7,1650.0,0.0038225
viscosity_Cu250Zr250_dT50K_1/run/step_1,1950.0,0.00300461
viscosity_Cu250Zr250_dT50K_1/run/step_29,550.0,0.935046
viscosity_Cu250Zr250_dT50K_1/run/step_30,500.0,1.79736
viscosity_Cu250Zr250_dT50K_1/run/step_13,1350.0,0.00516279
viscosity_Cu250Zr250_dT50K_1/run/step_5,1750.0,0.00275705
viscosity_Cu250Zr250_dT50K_1/run/step_11,1450.0,0.00512074
viscosity_Cu250Zr250_dT50K_1/run/step_14,1300.0,0.00513422
viscosity_Cu250Zr250_dT50K_1/run/step_37,150.0,0.527004
viscosity_Cu250Zr250_dT50K_1/run/step_20,1000.0,0.0216153
viscosity_Cu250Zr250_dT50K_1/run/step_21,950.0,0.0396593
viscosity_Cu250Zr250_dT50K_1/run/step_19,1050.0,0.0182789
viscosity_Cu250Zr250_dT50K_1/run/step_38,100.0,0.995835
viscosity_Cu250Zr250_dT50K_1/run/step_27,650.0,2.06597
viscosity_Cu250Zr250_dT50K_1/run/step_31,450.0,0.671159
viscosity_Cu250Zr250_dT50K_1/run/step_28,600.0,2.45702
viscosity_Cu250Zr250_dT50K_1/run/step_10,1500.0,0.00372425
viscosity_Cu250Zr250_dT50K_1/run/step_23,850.0,0.118273
viscosity_Cu250Zr250_dT50K_1/run/step_9,1550.0,0.00328776
viscosity_Cu250Zr250_dT50K_1/run/step_34,300.0,0.270788
viscosity_Cu250Zr250_dT50K_1/run/step_8,1600.0,0.00310393
viscosity_Cu250Zr250_dT50K_1/run/step_12,1400.0,0.00516636
viscosity_Cu250Zr250_dT50K_1/run/step_25,750.0,0.703175
viscosity_Cu250Zr250_dT50K_1/run/step_32,400.0,0.313293
viscosity_Cu250Zr250_dT50K_1/run/step_18,1100.0,0.0115323
viscosity_Cu250Zr250_dT50K_1/run/step_16,1200.0,0.00774084
viscosity_Cu250Zr250_dT50K_1/run/step_36,200.0,0.325107
viscosity_Cu250Zr250_dT50K_1/run/step_35,250.0,0.296824
viscosity_Cu250Zr250_dT50K_1/run/step_26,700.0,1.04137
viscosity_Cu250Zr250_dT50K_1/run/step_0,2000.0,0.00282957
viscosity_Cu250Zr250_dT50K_1/run/step_2,1900.0,0.0022642
viscosity_Cu250Zr250_dT50K_1/run/step_15,1250.0,0.00807366
viscosity_Cu250Zr250_dT50K_1/run/step_4,1800.0,0.00325842
viscosity_Cu250Zr250_dT50K_1/run/step_33,350.0,0.294833
viscosity_Cu250Zr250_dT50K_1/run/step_17,1150.0,0.00995213
viscosity_Cu250Zr250_dT50K_1/run/step_24,800.0,0.394591
viscosity_Cu250Zr250_dT50K_1/run/step_6,1700.0,0.00276881
viscosity_Cu250Zr250_dT50K_1/run/step_3,1850.0,0.0026242
viscosity_Cu250Zr250_dT50K_1/run/step_22,900.0,0.056402
viscosity_Ni300Nb200_dT50K_3/run/step_7,1650.0,0.00912738
viscosity_Ni300Nb200_dT50K_3/run/step_1,1950.0,0.00638983
viscosity_Ni300Nb200_dT50K_3/run/step_29,550.0,4.94399
viscosity_Ni300Nb200_dT50K_3/run/step_30,500.0,5.08453
viscosity_Ni300Nb200_dT50K_3/run/step_13,1350.0,0.0450305
viscosity_Ni300Nb200_dT50K_3/run/step_5,1750.0,0.00743334
viscosity_Ni300Nb200_dT50K_3/run/step_11,1450.0,0.0313792
viscosity_Ni300Nb200_dT50K_3/run/step_14,1300.0,0.0756587
viscosity_Ni300Nb200_dT50K_3/run/step_37,150.0,13.3928
viscosity_Ni300Nb200_dT50K_3/run/step_20,1000.0,3.34987
viscosity_Ni300Nb200_dT50K_3/run/step_21,950.0,4.24831
viscosity_Ni300Nb200_dT50K_3/run/step_19,1050.0,3.44497
viscosity_Ni300Nb200_dT50K_3/run/step_38,100.0,19.8324
viscosity_Ni300Nb200_dT50K_3/run/step_27,650.0,3.41601
viscosity_Ni300Nb200_dT50K_3/run/step_31,450.0,5.54579
viscosity_Ni300Nb200_dT50K_3/run/step_28,600.0,4.42471
viscosity_Ni300Nb200_dT50K_3/run/step_10,1500.0,0.0215337
viscosity_Ni300Nb200_dT50K_3/run/step_23,850.0,3.62332
viscosity_Ni300Nb200_dT50K_3/run/step_9,1550.0,0.0171639
viscosity_Ni300Nb200_dT50K_3/run/step_34,300.0,7.27886
viscosity_Ni300Nb200_dT50K_3/run/step_8,1600.0,0.0146
viscosity_Ni300Nb200_dT50K_3/run/step_12,1400.0,0.0335932
viscosity_Ni300Nb200_dT50K_3/run/step_25,750.0,2.75567
viscosity_Ni300Nb200_dT50K_3/run/step_32,400.0,5.88861
viscosity_Ni300Nb200_dT50K_3/run/step_18,1100.0,1.64484
viscosity_Ni300Nb200_dT50K_3/run/step_16,1200.0,0.233674
viscosity_Ni300Nb200_dT50K_3/run/step_36,200.0,10.6012
viscosity_Ni300Nb200_dT50K_3/run/step_35,250.0,8.5401
viscosity_Ni300Nb200_dT50K_3/run/step_26,700.0,3.36888
viscosity_Ni300Nb200_dT50K_3/run/step_0,2000.0,0.00637179
viscosity_Ni300Nb200_dT50K_3/run/step_2,1900.0,0.00684694
viscosity_Ni300Nb200_dT50K_3/run/step_15,1250.0,0.119154
viscosity_Ni300Nb200_dT50K_3/run/step_4,1800.0,0.0088275
viscosity_Ni300Nb200_dT50K_3/run/step_33,350.0,6.54918
viscosity_Ni300Nb200_dT50K_3/run/step_17,1150.0,0.695116
viscosity_Ni300Nb200_dT50K_3/run/step_24,800.0,8.57807
viscosity_Ni300Nb200_dT50K_3/run/step_6,1700.0,0.0115016
viscosity_Ni300Nb200_dT50K_3/run/step_3,1850.0,0.00666025
viscosity_Ni300Nb200_dT50K_3/run/step_22,900.0,2.21561
viscosity_Zr400Cu100_dT50K_4/run/step_7,1650.0,0.00411809
viscosity_Zr400Cu100_dT50K_4/run/step_1,1950.0,0.00331564
viscosity_Zr400Cu100_dT50K_4/run/step_29,550.0,2.64338
viscosity_Zr400Cu100_dT50K_4/run/step_30,500.0,5.02468
viscosity_Zr400Cu100_dT50K_4/run/step_13,1350.0,0.00674411
viscosity_Zr400Cu100_dT50K_4/run/step_5,1750.0,0.00328163
viscosity_Zr400Cu100_dT50K_4/run/step_11,1450.0,0.00565755
viscosity_Zr400Cu100_dT50K_4/run/step_14,1300.0,0.00754587
viscosity_Zr400Cu100_dT50K_4/run/step_37,150.0,20.1163
viscosity_Zr400Cu100_dT50K_4/run/step_20,1000.0,0.0261492
viscosity_Zr400Cu100_dT50K_4/run/step_21,950.0,0.0641629
viscosity_Zr400Cu100_dT50K_4/run/step_19,1050.0,0.0228126
viscosity_Zr400Cu100_dT50K_4/run/step_38,100.0,31.4242
viscosity_Zr400Cu100_dT50K_4/run/step_27,650.0,4.27949
viscosity_Zr400Cu100_dT50K_4/run/step_31,450.0,6.23377
viscosity_Zr400Cu100_dT50K_4/run/step_28,600.0,1.44931
viscosity_Zr400Cu100_dT50K_4/run/step_10,1500.0,0.00508775
viscosity_Zr400Cu100_dT50K_4/run/step_23,850.0,0.374446
viscosity_Zr400Cu100_dT50K_4/run/step_9,1550.0,0.00461059
viscosity_Zr400Cu100_dT50K_4/run/step_34,300.0,13.3355
viscosity_Zr400Cu100_dT50K_4/run/step_8,1600.0,0.00433449
viscosity_Zr400Cu100_dT50K_4/run/step_12,1400.0,0.00602953
viscosity_Zr400Cu100_dT50K_4/run/step_25,750.0,1.47666
viscosity_Zr400Cu100_dT50K_4/run/step_32,400.0,7.99354
viscosity_Zr400Cu100_dT50K_4/run/step_18,1100.0,0.019972
viscosity_Zr400Cu100_dT50K_4/run/step_16,1200.0,0.0101051
viscosity_Zr400Cu100_dT50K_4/run/step_36,200.0,15.0943
viscosity_Zr400Cu100_dT50K_4/run/step_35,250.0,12.5917
viscosity_Zr400Cu100_dT50K_4/run/step_26,700.0,1.81371
viscosity_Zr400Cu100_dT50K_4/run/step_0,2000.0,0.00267886
viscosity_Zr400Cu100_dT50K_4/run/step_2,1900.0,0.00360601
viscosity_Zr400Cu100_dT50K_4/run/step_15,1250.0,0.00881321
viscosity_Zr400Cu100_dT50K_4/run/step_4,1800.0,0.00410085
viscosity_Zr400Cu100_dT50K_4/run/step_33,350.0,10.0623
viscosity_Zr400Cu100_dT50K_4/run/step_17,1150.0,0.0139812
viscosity_Zr400Cu100_dT50K_4/run/step_24,800.0,0.798113
viscosity_Zr400Cu100_dT50K_4/run/step_6,1700.0,0.00356497
viscosity_Zr400Cu100_dT50K_4/run/step_3,1850.0,0.00299132
viscosity_Zr400Cu100_dT50K_4/run/step_22,900.0,0.095172
viscosity_Al0Cu200Zr300_dT50K_2/run/step_7,1650.0,0.00344031
viscosity_Al0Cu200Zr300_dT50K_2/run/step_1,1950.0,0.00299211
viscosity_Al0Cu200Zr300_dT50K_2/run/step_29,550.0,0.870259
viscosity_Al0Cu200Zr300_dT50K_2/run/step_30,500.0,0.191346
viscosity_Al0Cu200Zr300_dT50K_2/run/step_13,1350.0,0.00572686
viscosity_Al0Cu200Zr300_dT50K_2/run/step_5,1750.0,0.00336532
viscosity_Al0Cu200Zr300_dT50K_2/run/step_11,1450.0,0.00471288
viscosity_Al0Cu200Zr300_dT50K_2/run/step_14,1300.0,0.00622861
viscosity_Al0Cu200Zr300_dT50K_2/run/step_37,150.0,0.587152
