run,temperature,diffusion
../jobs/viscosity_Al35Cu225Zr240_dT50K_3/run/step_0/traj_nvt.lammpstrj,2000.0,0.6704100702755283
../jobs/viscosity_Al0Cu200Zr300_dT50K_0/run/step_0/traj_nvt.lammpstrj,2000.0,0.6598425947081108
../jobs/viscosity_Cu225Zr225Ag50_dT50K_0/run/step_2/traj_nvt.lammpstrj,1900.0,0.6094161960933138
../jobs/viscosity_Ni300Nb200_dT50K_4/run/step_38/traj_nvt.lammpstrj,100.0,1.924706371039546e-08
../jobs/viscosity_Cu250Zr250_dT50K_0/run/step_6/traj_nvt.lammpstrj,1700.0,0.43468460242636625
../jobs/viscosity_Zr250Cu240Ag10_dT50K_0/run/step_38/traj_nvt.lammpstrj,100.0,1.6718406239266742e-08
../jobs/viscosity_Cu225Zr225Ag50_dT50K_4/run/step_23/traj_nvt.lammpstrj,850.0,0.014020736323109522
../jobs/viscosity_Cu250Zr250_dT50K_0/run/step_30/traj_nvt.lammpstrj,500.0,1.0250341307278682e-05
../jobs/viscosity_Al35Cu230Zr235_dT50K_0/run/step_19/traj_nvt.lammpstrj,1050.0,0.047705004807156885
../jobs/viscosity_Al35Cu230Zr235_dT50K_3/run/step_37/traj_nvt.lammpstrj,150.0,1.005829814117627e-07
../jobs/viscosity_Zr300Cu150Al50_dT50K_3/run/step_7/traj_nvt.lammpstrj,1650.0,0.3276522690197294
../jobs/viscosity_Cu250Zr250_dT50K_0/run/step_26/traj_nvt.lammpstrj,700.0,0.0001768307475055924
../jobs/viscosity_Cu250Zr250_dT50K_2/run/step_30/traj_nvt.lammpstrj,500.0,8.232654959866727e-06
../jobs/viscosity_Al35Cu225Zr240_dT50K_2/run/step_5/traj_nvt.lammpstrj,1750.0,0.4709600768783635
../jobs/viscosity_Ni400P100_dT50K_3/run/step_28/traj_nvt.lammpstrj,600.0,0.0017127223597041268
../jobs/viscosity_Cu250Zr250_dT50K_1/run/step_18/traj_nvt.lammpstrj,1100.0,0.09516318476405712
../jobs/viscosity_Zr250Cu200Al50_dT50K_3/run/step_18/traj_nvt.lammpstrj,1100.0,0.05247424724739888
../jobs/viscosity_Zr250Cu200Al50_dT50K_2/run/step_23/traj_nvt.lammpstrj,850.0,0.0019209510183437575
../jobs/viscosity_Cu225Zr225Ag50_dT50K_1/run/step_33/traj_nvt.lammpstrj,350.0,7.198783510222876e-06
../jobs/viscosity_Zr300Cu150Al50_dT50K_4/run/step_16/traj_nvt.lammpstrj,1200.0,0.09388653250323636
../jobs/viscosity_Cu250Zr250_dT50K_3/run/step_3/traj_nvt.lammpstrj,1850.0,0.486518823714436
../jobs/viscosity_Zr250Cu240Ag10_dT50K_0/run/step_10/traj_nvt.lammpstrj,1500.0,0.3069821735973605
../jobs/viscosity_Al35Cu230Zr235_dT50K_4/run/step_13/traj_nvt.lammpstrj,1350.0,0.21225333007355748
../jobs/viscosity_Ni300Nb200_dT50K_2/run/step_33/traj_nvt.lammpstrj,350.0,4.4430212821272256e-08
../jobs/viscosity_Al35Cu225Zr240_dT50K_3/run/step_30/traj_nvt.lammpstrj,500.0,1.2416261504832495e-06
../jobs/viscosity_Cu250Zr250_dT50K_3/run/step_27/traj_nvt.lammpstrj,650.0,1.565663314353152e-05
../jobs/viscosity_Zr400Cu100_dT50K_0/run/step_7/traj_nvt.lammpstrj,1650.0,0.3183843879847324
../jobs/viscosity_Cu225Zr225Ag50_dT50K_1/run/step_7/traj_nvt.lammpstrj,1650.0,0.421820937749541
../jobs/viscosity_Zr300Cu150Al50_dT50K_0/run/step_26/traj_nvt.lammpstrj,700.0,9.799631594722177e-05
../jobs/viscosity_Zr250Cu240Ag10_dT50K_1/run/step_2/traj_nvt.lammpstrj,1900.0,0.5737631341465975
